"id","code","name","account_type","parent_id:id","level","sped_type","sped_table","sped_chart_template_id:id"
"sped_account_template_u100a_201011301","2.01.01.13.01","Provisões de Natureza Trabalhista - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011302","2.01.01.13.02","Provisões de Natureza Trabalhista - Em Contencioso - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011303","2.01.01.13.03","Provisões de Natureza Tributária - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011304","2.01.01.13.04","Provisões de Natureza Tributária - Em Contencioso - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011305","2.01.01.13.05","Provisões de Natureza Cível - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011306","2.01.01.13.06","Provisões de Natureza Cível - Em Contencioso - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011309","2.01.01.13.09","Outras Provisões - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011311","2.01.01.13.11","Outras Provisões - Em Contencioso - Circulante","A","sped_account_template_u100a_2010113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2010115","2.01.01.15","OUTRAS CONTAS A PAGAR - CIRCULANTE","S","sped_account_template_u100a_20101","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011501","2.01.01.15.01","Mútuos de Pessoas Ligadas (Físicas/Jurídicas) - Circulante","A","sped_account_template_u100a_2010115","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011502","2.01.01.15.02","Mútuos de Pessoas Não Ligadas (Físicas/Jurídicas) - Circulante","A","sped_account_template_u100a_2010115","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011503","2.01.01.15.03","Faturamento para Entrega Futura - Circulante","A","sped_account_template_u100a_2010115","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011509","2.01.01.15.09","Outras Contas a Pagar - Circulante","A","sped_account_template_u100a_2010115","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2010117","2.01.01.17","OUTRAS CONTAS RETIFICADORAS - PASSIVO CIRCULANTE","S","sped_account_template_u100a_20101","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_201011701","2.01.01.17.01","(-) Demais Contas Retificadoras - Passivo Circulante","A","sped_account_template_u100a_2010117","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202","2.02","PASSIVO NÃO-CIRCULANTE","S","sped_account_template_u100a_2","2","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_20201","2.02.01","OBRIGAÇÕES A LONGO PRAZO","S","sped_account_template_u100a_202","3","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020101","2.02.01.01","EMPRÉSTIMOS E FINANCIAMENTOS - LONGO PRAZO","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010101","2.02.01.01.01","Fornecedores - No País - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010102","2.02.01.01.02","Fornecedores - No Exterior - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010103","2.02.01.01.03","Credores por Financiamento - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010104","2.02.01.01.04","Títulos a Pagar - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010105","2.02.01.01.05","Duplicatas Descontadas - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010106","2.02.01.01.06","Empréstimos ou Financiamentos - no País - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010107","2.02.01.01.07","Empréstimos ou Financiamentos - no Exterior - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010108","2.02.01.01.08","Adiantamentos de Contrato de Câmbio","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010109","2.02.01.01.09","Arrendamento Mercantil - no País - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010110","2.02.01.01.10","Arrendamento Mercantil - no Exterior - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010121","2.02.01.01.21","(-) Encargos a Apropriar Relativos a Ajustes a Valor Presente - Empr/Financ - Longo Prazo","A","sped_account_template_u100a_2020101","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020103","2.02.01.03","OBRIGAÇÕES FISCAIS - LONGO PRAZO","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010301","2.02.01.03.01","Tributos Federais a Recolher - Longo Prazo","A","sped_account_template_u100a_2020103","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010302","2.02.01.03.02","Tributos Estaduais a Recolher - Longo Prazo","A","sped_account_template_u100a_2020103","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010303","2.02.01.03.03","Tributos Municipais a Recolher - Longo Prazo","A","sped_account_template_u100a_2020103","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020105","2.02.01.05","TÍTULOS DE DÍVIDA - LONGO PRAZO","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010501","2.02.01.05.01","Títulos de Dívida a Pagar - Longo Prazo","A","sped_account_template_u100a_2020105","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020107","2.02.01.07","PROVISÕES - LONGO PRAZO","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010701","2.02.01.07.01","Provisões de Natureza Trabalhista - Longo Prazo","A","sped_account_template_u100a_2020107","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010702","2.02.01.07.02","Provisões de Natureza Trabalhista - em Contencioso - Longo Prazo","A","sped_account_template_u100a_2020107","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010703","2.02.01.07.03","Provisões de Natureza Tributária - Longo Prazo","A","sped_account_template_u100a_2020107","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010704","2.02.01.07.04","Provisões de Natureza Tributária - em Contencioso - Longo Prazo","A","sped_account_template_u100a_2020107","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010705","2.02.01.07.05","Provisões de Natureza Cível - Longo Prazo","A","sped_account_template_u100a_2020107","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010706","2.02.01.07.06","Provisões de Natureza Cível - em Contencioso - Longo Prazo","A","sped_account_template_u100a_2020107","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020109","2.02.01.09","OUTRAS CONTAS A PAGAR - LONGO PRAZO","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010901","2.02.01.09.01","Mútuos de Pessoas Não Ligadas (Físicas/Jurídicas) - Longo Prazo","A","sped_account_template_u100a_2020109","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010902","2.02.01.09.02","Mútuos de Pessoas Ligadas (Físicas/Jurídicas) - Longo Prazo","A","sped_account_template_u100a_2020109","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010903","2.02.01.09.03","Adiantamento para Futuro Aumento de Patrimônio Social - Passivo - Longo Prazo","A","sped_account_template_u100a_2020109","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202010909","2.02.01.09.09","Outras Contas a Pagar - Longo Prazo","A","sped_account_template_u100a_2020109","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020111","2.02.01.11","OUTRAS CONTAS RETIFICADORAS - PASSIVO - LONGO PRAZO","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202011121","2.02.01.11.21","(-) Demais Contas Retificadoras - Passivo - Longo Prazo","A","sped_account_template_u100a_2020111","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2020113","2.02.01.13","RECEITAS DIFERIDAS","S","sped_account_template_u100a_20201","4","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202011301","2.02.01.13.01","Receitas Diferidas","A","sped_account_template_u100a_2020113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_202011321","2.02.01.13.21","(-) Custos Correspondentes às Receitas Diferidas","A","sped_account_template_u100a_2020113","5","2","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205","2.05","PATRIMÔNIO LÍQUIDO SOCIAL","S","sped_account_template_u100a_2","2","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_20501","2.05.01","PATRIMÔNIO SOCIAL","S","sped_account_template_u100a_205","3","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2050101","2.05.01.01","PATRIMÔNIO SOCIAL REALIZADO - DE RESIDENTE NO PAÍS","S","sped_account_template_u100a_20501","4","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205010101","2.05.01.01.01","Fundo Patrimonial Social Subscrito de Domiciliados e Residentes no País","A","sped_account_template_u100a_2050101","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205010102","2.05.01.01.02","(-) Fundo Patrimonial Social a Integralizar de Domiciliados e Residentes no País","A","sped_account_template_u100a_2050101","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205010105","2.05.01.01.05","Fundos Especiais de Domiciliados e Residentes no País","A","sped_account_template_u100a_2050101","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2050102","2.05.01.02","PATRIMÔNIO SOCIAL REALIZADO - DE RESIDENTE/DOMICILIADO NO EXTERIOR","S","sped_account_template_u100a_20501","4","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205010201","2.05.01.02.01","Fundo Patrimonial Social Subscrito de Domiciliados e Residentes no Exterior","A","sped_account_template_u100a_2050102","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205010202","2.05.01.02.02","(-) Fundo Patrimonial Social a Integralizar de Domiciliados e Residentes no Exterior","A","sped_account_template_u100a_2050102","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205010205","2.05.01.02.05","Fundos Especiais de Domiciliados e Residentes no Exterior","A","sped_account_template_u100a_2050102","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_20502","2.05.02","RESERVAS","S","sped_account_template_u100a_205","3","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2050201","2.05.02.01","RESERVAS DO PATRIMÔNIO SOCIAL","S","sped_account_template_u100a_20502","4","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205020101","2.05.02.01.01","Reserva Estatutária","A","sped_account_template_u100a_2050201","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205020102","2.05.02.01.02","Reserva de Reavaliação","A","sped_account_template_u100a_2050201","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205020103","2.05.02.01.03","Reserva de Doações e Subvenções Patrimoniais","A","sped_account_template_u100a_2050201","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205020109","2.05.02.01.09","Outras Reservas","A","sped_account_template_u100a_2050201","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_20503","2.05.03","AJUSTES DE AVALIAÇÃO PATRIMONIAL","S","sped_account_template_u100a_205","3","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2050301","2.05.03.01","AJUSTES DE AVALIAÇÃO PATRIMONIAL (Lei 11.638/2007)","S","sped_account_template_u100a_20503","4","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205030101","2.05.03.01.01","Ajustes às Normas Internacionais de Contabilidade","A","sped_account_template_u100a_2050301","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205030121","2.05.03.01.21","(-) Ajustes às Normas Internacionais de Contabilidade","A","sped_account_template_u100a_2050301","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_20505","2.05.05","SUPERÁVITS OU DÉFICITS ACUMULADOS","S","sped_account_template_u100a_205","3","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_2050501","2.05.05.01","SUPERÁVITS OU DÉFICITS ACUMULADOS","S","sped_account_template_u100a_20505","4","3","U100A","sped_chart_template_ua"
"sped_account_template_u100a_205050101","2.05.05.01.01","Superávits (Déficits) Acumulados","A","sped_account_template_u100a_2050501","5","3","U100A","sped_chart_template_ua"
"sped_account_template_u150a_4","4","SUPERÁVIT/DÉFICIT LÍQUIDO DO EXERCÍCIO","S",,"1","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401","4.01","RECEITAS","S","sped_account_template_u150a_4","2","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101","4.01.01","RECEITA DAS ATIVIDADES","S","sped_account_template_u150a_401","3","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010101","4.01.01.01","RECEITA DE SUBVENÇÕES","S","sped_account_template_u150a_40101","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010101","4.01.01.01.01","Subvenções Governamentais - União","A","sped_account_template_u150a_4010101","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010102","4.01.01.01.02","Subvenções Governamentais - Estados","A","sped_account_template_u150a_4010101","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010103","4.01.01.01.03","Subvenções Governamentais - Municípios","A","sped_account_template_u150a_4010101","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010104","4.01.01.01.04","Subvenções Não Governamentais de Pessoas Jurídicas","A","sped_account_template_u150a_4010101","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010105","4.01.01.01.05","Subvenções Não Governamentais de Pessoas Físicas","A","sped_account_template_u150a_4010101","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010102","4.01.01.02","RECEITA DE DOAÇÕES","S","sped_account_template_u150a_40101","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010201","4.01.01.02.01","Doações Governamentais - União","A","sped_account_template_u150a_4010102","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010202","4.01.01.02.02","Doações Governamentais - Estados","A","sped_account_template_u150a_4010102","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010203","4.01.01.02.03","Doações Governamentais - Municípios","A","sped_account_template_u150a_4010102","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010204","4.01.01.02.04","Doações Não Governamentais de Pessoas Jurídicas","A","sped_account_template_u150a_4010102","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010205","4.01.01.02.05","Doações Não Governamentais de Pessoas Físicas","A","sped_account_template_u150a_4010102","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010103","4.01.01.03","RECEITA DE CONTRIBUIÇÕES","S","sped_account_template_u150a_40101","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010301","4.01.01.03.01","Contribuições Governamentais - União","A","sped_account_template_u150a_4010103","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010302","4.01.01.03.02","Contribuições Governamentais - Estados","A","sped_account_template_u150a_4010103","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010303","4.01.01.03.03","Contribuições Governamentais - Municípios","A","sped_account_template_u150a_4010103","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010304","4.01.01.03.04","Contribuições Não Governamentais de Pessoas Jurídicas","A","sped_account_template_u150a_4010103","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010305","4.01.01.03.05","Contribuições Não Governamentais de Pessoas Físicas","A","sped_account_template_u150a_4010103","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010105","4.01.01.05","RECEITAS DA GRATUIDADE E DO TRABALHO VOLUNTÁRIO","S","sped_account_template_u150a_40101","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010501","4.01.01.05.01","Receitas da Gratuidade","A","sped_account_template_u150a_4010105","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010509","4.01.01.05.09","(-) Custos e Despesas da Gratuidade","A","sped_account_template_u150a_4010105","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010511","4.01.01.05.11","Receitas do Trabalho Voluntário","A","sped_account_template_u150a_4010105","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010519","4.01.01.05.19","(-) Custos e Despesas do Trabalho Voluntário","A","sped_account_template_u150a_4010105","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107","4.01.01.07","RECEITA DA VENDA DE PRODUTOS/MERCADORIAS/SERVIÇOS","S","sped_account_template_u150a_40101","4","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010701","4.01.01.07.01","VENDA DE PRODUTOS","S","sped_account_template_u150a_4010107","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070101","4.01.01.07.01.01","Da Atividade de Educação","A","sped_account_template_u150a_401010701","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070102","4.01.01.07.01.02","Da Atividade de Saúde","A","sped_account_template_u150a_401010701","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070103","4.01.01.07.01.03","Da Atividade de Assistência Social","A","sped_account_template_u150a_401010701","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010702","4.01.01.07.02","VENDA DE MERCADORIAS","S","sped_account_template_u150a_4010107","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070201","4.01.01.07.02.01","Da Atividade de Educação","A","sped_account_template_u150a_401010702","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070202","4.01.01.07.02.02","Da Atividade de Saúde","A","sped_account_template_u150a_401010702","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070203","4.01.01.07.02.03","Da Atividade de Assistência Social","A","sped_account_template_u150a_401010702","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_401010703","4.01.01.07.03","VENDA DE SERVIÇOS","S","sped_account_template_u150a_4010107","5","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070301","4.01.01.07.03.01","RECEITA DE PRESTAÇÃO DE SERVIÇOS EDUCACIONAIS - EDUCAÇÃO BÁSICA","S","sped_account_template_u150a_401010703","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030101","4.01.01.07.03.01.01","Receita de mensalidades (alunos pagantes)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030102","4.01.01.07.03.01.02","Receita de mensalidades revertidas como bolsas de estudo educação básica (bolsistas integrais – Funcionários e seus dependentes)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030103","4.01.01.07.03.01.03","Receita de mensalidades revertidas como bolsas de estudo (bolsistas integrais – critério de seleção Lei 12.101/2009)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030104","4.01.01.07.03.01.04","Receita de mensalidades revertidas como bolsas de estudo (bolsistas parciais 50% – critério de seleção Lei 12.101/2009)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030105","4.01.01.07.03.01.05","Receita de mensalidades revertidas como bolsas de estudo (bolsistas parciais – beneficiários previstos pelo art. 31 do Decreto nº 7.237/2010)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030106","4.01.01.07.03.01.06","Receita de mensalidades revertidas como bolsas de estudo educação básica (bolsistas integrais – beneficiários não carentes)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030107","4.01.01.07.03.01.07","Receita de mensalidades revertidas como bolsas de estudo educação básica (bolsistas parciais 50% – beneficiários não carentes)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030108","4.01.01.07.03.01.08","Receita de mensalidades revertidas como bolsas de estudo educação básica (outros casos não previstos)","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030119","4.01.01.07.03.01.19","Serviços Educacionais – Outros","A","sped_account_template_u150a_40101070301","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070302","4.01.01.07.03.02","RECEITA DE PRESTAÇÃO DE SERVIÇOS EDUCACIONAIS – EDUCAÇÃO SUPERIOR – GRADUAÇÃO","S","sped_account_template_u150a_401010703","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030201","4.01.01.07.03.02.01","Receita de mensalidades (alunos pagantes)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030202","4.01.01.07.03.02.02","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas integrais PROUNI – Funcionários e seus dependentes)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030203","4.01.01.07.03.02.03","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas parciais 50% PROUNI – Funcionários e seus dependentes)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030204","4.01.01.07.03.02.04","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas parciais 25% PROUNI – Funcionários e seus dependentes)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030205","4.01.01.07.03.02.05","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas integrais PROUNI – beneficiários critério de seleção Lei 11.096/2005)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030206","4.01.01.07.03.02.06","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas parciais 50% PROUNI – beneficiários critério de seleção Lei 11.096/2005)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030207","4.01.01.07.03.02.07","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas parciais 25% PROUNI – beneficiários critério de seleção Lei 11.096/2005)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030208","4.01.01.07.03.02.08","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas integrais – Bolsas da própria instituição)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030209","4.01.01.07.03.02.09","Receita de mensalidades revertidas como bolsas de estudo graduação (bolsistas parciais 50% – Bolsas da própria instituição)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030210","4.01.01.07.03.02.10","Receita de mensalidades revertidas como bolsas de estudo graduação (outros casos não previstos)","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030219","4.01.01.07.03.02.19","Serviços Educacionais – Outros","A","sped_account_template_u150a_40101070302","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070303","4.01.01.07.03.03","RECEITA DE PRESTAÇÃO DE SERVIÇOS EDUCACIONAIS – EDUCAÇÃO SUPERIOR – PÓS-GRADUAÇÃO","S","sped_account_template_u150a_401010703","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030301","4.01.01.07.03.03.01","Receita de mensalidades (alunos pagantes)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030302","4.01.01.07.03.03.02","Receita de mensalidades revertidas como bolsas de estudo pós-graduação (bolsistas integrais – Funcionários e seus dependentes)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030303","4.01.01.07.03.03.03","Receita de mensalidades revertidas como bolsas de estudo pós-graduação (bolsistas parciais – Funcionários e seus dependentes)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030304","4.01.01.07.03.03.04","Receita de mensalidades revertidas como bolsas de estudo pós-graduação (bolsistas integrais – Bolsas da própria instituição)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030305","4.01.01.07.03.03.05","Receita de mensalidades revertidas como bolsas de estudo pós-graduação (bolsistas parciais – Bolsas da própria instituição)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030306","4.01.01.07.03.03.06","Receita de mensalidades revertidas como bolsas de estudo pós-graduação (outros casos não previstos)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030307","4.01.01.07.03.03.07","Parcerias com outras entidades sem fins lucrativos (Art. 3º §§ 3º e 4º do Dec 7.237/2010)","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030319","4.01.01.07.03.03.19","Serviços Educacionais – Outros","A","sped_account_template_u150a_40101070303","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070304","4.01.01.07.03.04","RECEITA DE PRESTAÇÃO DE SERVIÇOS DE SAÚDE","S","sped_account_template_u150a_401010703","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030401","4.01.01.07.03.04.01","Pacientes Particulares","A","sped_account_template_u150a_40101070304","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030402","4.01.01.07.03.04.02","Convênios – SUS","A","sped_account_template_u150a_40101070304","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030403","4.01.01.07.03.04.03","Convênios – Outros","A","sped_account_template_u150a_40101070304","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030404","4.01.01.07.03.04.04","Parcerias com outras entidades sem fins lucrativos (Art. 3º §§ 3º e 4º do Dec 7.237/2010)","A","sped_account_template_u150a_40101070304","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030409","4.01.01.07.03.04.09","Serviços de Saúde – Outros","A","sped_account_template_u150a_40101070304","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_40101070305","4.01.01.07.03.05","RECEITAS DA PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA SOCIAL","S","sped_account_template_u150a_401010703","6","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030501","4.01.01.07.03.05.01","Pacientes Particulares","A","sped_account_template_u150a_40101070305","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030502","4.01.01.07.03.05.02","Pessoa Idosa Abrigada (Art. 35 da Lei 10.741/2003)","A","sped_account_template_u150a_40101070305","7","4","U150A","sped_chart_template_ua"
"sped_account_template_u150a_4010107030503","4.01.01.07.03.05.03","Convênios – Outros","A","sped_account_template_u150a_40101070305","7","4","U150A","sped_chart_template_ua"
